Datetime,Rad_Wm2,AirTemp_degC,AirPress_hPa,RH_%,WS10_ms,WD10_degN,Albedo,Clouds_Tot
2018-08-09 13:00:00,140.2,13.72,823.7066,88.6,2.544,336.5,0.2,0.0
2018-08-09 14:00:00,309.4,12.87,823.7025,89.8,2.662,266.4,0.2,0.1
2018-08-09 15:00:00,145.8,12.53,824.2773,83,3.232,271.2,0.2,0.1
2018-08-09 16:00:00,151.7,12.3,824.7928,82.2,4.07,267.1,0.2,0.0
2018-08-09 17:00:00,234.2,12.96,824.3227,74.06,4.457,260.4,0.2,0.0
2018-08-09 18:00:00,136,13.27,823.5806,76.59,2.473,291.7,0.2,0.0
2018-08-09 19:00:00,76.29,12.38,823.9323,82.2,3.25,269.9,0.2,0.1
2018-08-09 20:00:00,17.3,11.63,824.2205,89.2,1.522,244.2,0.2,0.1
2018-08-09 21:00:00,0.287,10.88,824.6917,85.9,0.798,289.2,0.2,0.1
2018-08-09 22:00:00,0.009,11.18,825.1187,84.5,0.862,245.6,0.2,0.1
2018-08-09 23:00:00,0.009,11.01,825.488,92.2,1.186,284.5,0.2,0.1
2018-08-10 00:00:00,0.008,10.46,825.6437,93.4,1.447,336.7,0.2,0.1
2018-08-10 01:00:00,0.008,10.18,825.4567,99.4,1.132,256.1,0.2,0.2
2018-08-10 02:00:00,0.008,9.56,825.4613,100,1.831,284.4,0.2,0.2
2018-08-10 03:00:00,0.01,8.8,825.5641,100,1.752,290.1,0.2,0.2
2018-08-10 04:00:00,0.009,8.35,825.6061,100,1.796,286.8,0.2,0.2
2018-08-10 05:00:00,0.013,7.712,825.9439,100,1.339,20.04,0.2,0.2
2018-08-10 06:00:00,1.583,7.566,826.1824,96.8,1.169,193.3,0.2,0.2
2018-08-10 07:00:00,26.92,7.366,826.5428,95.4,0.879,180.1,0.2,0.2
2018-08-10 08:00:00,87.7,7.405,827.2148,92.9,0.486,196.1,0.2,0.2
2018-08-10 09:00:00,380.5,8.36,827.3821,85.9,0.666,219.4,0.2,0.1
2018-08-10 10:00:00,542.4,9.72,827.5811,91.1,2.015,169.9,0.2,0.1
2018-08-10 11:00:00,418.5,10.05,827.7297,89.7,2.005,231.2,0.2,0.1
2018-08-10 12:00:00,371,10.73,827.7897,86.3,1.279,261.8,0.2,0.1
2018-08-10 13:00:00,359.6,11.23,827.783,78.18,1.446,316.1,0.2,0.0
2018-08-10 14:00:00,474.4,11.92,827.8129,80.9,1.872,304.8,0.2,0.0
2018-08-10 15:00:00,694.7,12.82,827.8397,78.91,2.402,269.4,0.2,0.0
2018-08-10 16:00:00,475.9,12.6,827.7813,77.52,2.268,294.2,0.2,0.0
2018-08-10 17:00:00,321.5,12.33,827.7448,66.75,1.923,282.8,0.2,0.0
2018-08-10 18:00:00,187.1,12.13,827.699,71.18,1.533,290.4,0.2,0.1
2018-08-10 19:00:00,55.95,11.21,827.5586,80.6,1.539,285.9,0.2,0.1
2018-08-10 20:00:00,9.85,9.94,827.4279,86.3,0.323,25.93,0.2,0.1
2018-08-10 21:00:00,0.111,8.9,827.6516,89.2,0.743,22.04,0.2,0.2
2018-08-10 22:00:00,0.008,8.71,827.7803,87.7,0.67,11.25,0.2,0.2
2018-08-10 23:00:00,0.009,8.12,827.7388,88.3,0.29,348.8,0.2,0.2
2018-08-11 00:00:00,0.008,7.789,827.7183,86.6,0.598,298.6,0.2,0.2
2018-08-11 01:00:00,0.009,7.714,827.6932,85,0.662,304.4,0.2,0.2
2018-08-11 02:00:00,0.008,7.643,827.4438,89.1,0.568,311.9,0.2,0.2
2018-08-11 03:00:00,0.009,7.912,827.4357,88,0.886,301,0.2,0.2
2018-08-11 04:00:00,0.009,7.878,827.4018,90.3,1.323,316.4,0.2,0.2
2018-08-11 05:00:00,0.019,7.974,827.345,94.2,1.012,287.8,0.2,0.2
2018-08-11 06:00:00,18.3,6.918,827.4144,95.8,0.38,335,0.2,0.2
2018-08-11 07:00:00,135.9,8.42,827.8489,73.82,0.642,238.3,0.2,0.2
2018-08-11 08:00:00,287.1,9.43,827.8892,84.3,1.677,237.3,0.2,0.2
2018-08-11 09:00:00,460.3,11.01,827.8411,82.4,1.459,220.8,0.2,0.1
2018-08-11 10:00:00,562,11.2,827.8331,72.86,2.041,155,0.2,0.1
2018-08-11 11:00:00,592,12.44,827.7092,76.49,0.945,255.2,0.2,0.0
2018-08-11 12:00:00,732.3,13.56,827.5316,68.55,1.691,292.1,0.2,0.0
2018-08-11 13:00:00,755.2,13.22,827.3821,65.73,2.371,291.8,0.2,0.0
2018-08-11 14:00:00,837,14.31,827.3535,64,2.234,276.9,0.2,0.0
2018-08-11 15:00:00,809,14.66,827.1428,63.52,2.339,292.1,0.2,0.0
2018-08-11 16:00:00,692.7,15.06,826.899,61.71,2.154,283.2,0.2,0.0
2018-08-11 17:00:00,539.4,14.78,826.7434,63.97,2.309,288.6,0.2,0.0
2018-08-11 18:00:00,359.1,14.53,826.5714,64.82,1.774,296.4,0.2,0.1
2018-08-11 19:00:00,27.28,12.55,826.2852,72.82,0.666,328.8,0.2,0.1
2018-08-11 20:00:00,11.16,10.67,826.035,83.6,0.368,8.36,0.2,0.1
2018-08-11 21:00:00,0.167,9.51,826.0045,86.3,0.615,2.814,0.2,0.2
2018-08-11 22:00:00,0.008,9.03,825.8701,87.1,0.533,2.216,0.2,0.2
2018-08-11 23:00:00,0.01,8.75,825.7021,86,0.311,335.9,0.2,0.2
2018-08-12 00:00:00,0.008,9.02,825.45,79.59,1.489,288.4,0.2,0.2
2018-08-12 01:00:00,0.008,9.22,825.2258,81.6,1.707,284.7,0.2,0.2
2018-08-12 02:00:00,0.008,9.53,824.6741,76.21,2.124,266.9,0.2,0.2
2018-08-12 03:00:00,0.008,9.4,824.2491,78.06,0.763,280.1,0.2,0.2
2018-08-12 04:00:00,0.006,9.87,823.785,77.75,1.335,263,0.2,0.2
2018-08-12 05:00:00,0.017,9.58,823.389,77.13,0.695,287.1,0.2,0.2
2018-08-12 06:00:00,14.39,10.74,823.2502,71.1,1.17,272.2,0.2,0.2
2018-08-12 07:00:00,138.7,12.49,823.5524,66.45,1.819,272.5,0.2,0.2
2018-08-12 08:00:00,302.7,13.39,823.5656,59.06,2.128,271.6,0.2,0.1
2018-08-12 09:00:00,474.6,14.68,823.7322,63.04,3.11,288.5,0.2,0.1
2018-08-12 10:00:00,624.3,15.22,823.7841,60.86,3.508,288.9,0.2,0.0
2018-08-12 11:00:00,744.6,16.08,824.0516,58.33,3.332,278.4,0.2,0.0
2018-08-12 12:00:00,827,17.23,824.0682,58.85,3.21,262.3,0.2,0.0
2018-08-12 13:00:00,863,17.84,823.9377,55.79,3.039,250.7,0.2,0.0
2018-08-12 14:00:00,846,18.46,823.799,55.68,3.389,260.8,0.2,0.0
2018-08-12 15:00:00,783,18.46,823.5494,51.74,3.642,252.5,0.2,0.0
2018-08-12 16:00:00,678.1,18.72,823.2477,50.92,3.89,272.8,0.2,0.0
2018-08-12 17:00:00,534.2,18.93,823.1049,42.64,2.47,357.4,0.2,0.0
2018-08-12 18:00:00,354.2,18.41,822.8951,43.51,2.367,13.99,0.2,0.0
2018-08-12 19:00:00,23.05,16.67,822.5408,59.22,0.922,332.4,0.2,0.1
2018-08-12 20:00:00,8.83,14.49,822.2101,58.49,0.783,333.3,0.2,0.1
2018-08-12 21:00:00,0.073,13.37,822.2546,62.27,0.655,339.2,0.2,0.1
2018-08-12 22:00:00,0.009,13.49,822.4486,59.55,0.671,291.8,0.2,0.1
2018-08-12 23:00:00,0.009,13.72,822.546,54.56,0.635,296,0.2,0.2
2018-08-13 00:00:00,0.009,14,821.8995,53.12,1.025,275,0.2,0.2
2018-08-13 01:00:00,0.009,14.38,821.3951,49.11,1.151,278.7,0.2,0.2
2018-08-13 02:00:00,0.009,14.28,820.9797,54.54,0.909,293.8,0.2,0.2
2018-08-13 03:00:00,0.009,14.31,820.7957,63.55,1.092,276.6,0.2,0.2
2018-08-13 04:00:00,0.009,14.12,820.5757,57.74,1.1,294.4,0.2,0.2
2018-08-13 05:00:00,0.016,13.55,819.9736,64.27,1.386,304.4,0.2,0.2
2018-08-13 06:00:00,11.87,12.85,819.7818,73.38,1.329,307.3,0.2,0.2
2018-08-13 07:00:00,110.8,12.4,820.1456,72.84,1.847,268.4,0.2,0.2
2018-08-13 08:00:00,116.2,13.04,820.0266,73.03,1.828,257,0.2,0.1
2018-08-13 09:00:00,47.73,11.78,820.0931,90.3,2.25,269.4,0.2,0.1
2018-08-13 10:00:00,98.9,10.28,820.651,92.2,2.422,258.5,0.2,0.1
2018-08-13 11:00:00,402.1,12.24,820.4703,78.48,1.651,246,0.2,0.1
2018-08-13 12:00:00,541.5,13.54,820.5236,78.74,3.741,254,0.2,0.0
2018-08-13 13:00:00,422.9,13.8,820.4211,74.55,2.498,280.1,0.2,0.0
2018-08-13 14:00:00,427.7,14.53,820.084,74.54,3.186,268.8,0.2,0.0
2018-08-13 15:00:00,188.6,13.45,819.8358,91.4,2.335,293.3,0.2,0.1
2018-08-13 16:00:00,125.6,11.61,819.9942,93,2.607,255.8,0.2,0.0
2018-08-13 17:00:00,166.8,12.12,819.9139,88.9,2.423,250.1,0.2,0.0
2018-08-13 18:00:00,63.77,12.26,819.6896,80.5,0.892,270.5,0.2,0.1
2018-08-13 19:00:00,20.67,12.08,819.3438,85,1.993,275.6,0.2,0.1
2018-08-13 20:00:00,5.386,11.47,819.5569,89.7,2.312,283.9,0.2,0.1
2018-08-13 21:00:00,0.031,10.66,820.1401,89.1,2.057,282,0.2,0.1
2018-08-13 22:00:00,0.007,9.94,820.1635,90.9,0.753,164.3,0.2,0.2
2018-08-13 23:00:00,0.008,10.03,820.0814,89,1.268,323.6,0.2,0.2
2018-08-14 00:00:00,0.008,10.1,820.2034,94.6,1.39,260.2,0.2,0.2
2018-08-14 01:00:00,0.008,9.67,820.0825,96.6,1.02,236.9,0.2,0.2
2018-08-14 02:00:00,0.008,9.56,819.9213,91.7,1.059,316.3,0.2,0.2
2018-08-14 03:00:00,0.009,9.6,819.7055,96.5,0.752,276.8,0.2,0.2
2018-08-14 04:00:00,0.006,9.03,819.8352,99.3,2.013,146.1,0.2,0.2
2018-08-14 05:00:00,0.008,8.92,819.8749,92.2,1.416,318,0.2,0.2
2018-08-14 06:00:00,1.973,8.66,820.0356,99,1.192,290.5,0.2,0.2
2018-08-14 07:00:00,40.38,8.55,820.5624,95.5,1.469,275.6,0.2,0.2
2018-08-14 08:00:00,98.7,8.95,821.1882,98.4,1.188,250.8,0.2,0.1
2018-08-14 09:00:00,267.5,9.39,821.391,95.4,0.896,131.5,0.2,0.1
2018-08-14 10:00:00,331.2,10.6,821.5885,94,1.179,139,0.2,0.1
2018-08-14 11:00:00,325.8,10.85,821.8649,92.8,1.714,293.1,0.2,0.1
2018-08-14 12:00:00,465.9,11.16,822.0137,91.4,1.74,272.6,0.2,0.1
2018-08-14 13:00:00,247.7,10.54,822.2264,94.5,1.624,150.9,0.2,0.1
2018-08-14 14:00:00,367.3,10.65,822.4291,92.8,1.848,137.9,0.2,0.1
2018-08-14 15:00:00,249.2,10.69,822.5394,93.4,1.174,236.8,0.2,0.1
2018-08-14 16:00:00,283.5,11.17,822.6251,91.5,1.721,120,0.2,0.1
2018-08-14 17:00:00,157,10.52,822.8261,98.1,1.42,146.9,0.2,0.1
2018-08-14 18:00:00,145.3,10.47,823.0798,94.7,1.178,129.1,0.2,0.1
2018-08-14 19:00:00,26.65,9.96,823.0597,98.3,1.51,101.9,0.2,0.1
2018-08-14 20:00:00,16.09,9.61,823.4032,98.3,2.069,137.2,0.2,0.1
2018-08-14 21:00:00,0.032,9.37,823.8942,98.4,1.388,92.4,0.2,0.1
2018-08-14 22:00:00,0.007,9.12,824.0962,99.7,0.941,123.6,0.2,0.2
2018-08-14 23:00:00,0.008,9.18,824.1027,98.3,0.823,84,0.2,0.2
2018-08-15 00:00:00,0.007,8.69,824.1022,97.3,0.696,34.18,0.2,0.2
2018-08-15 01:00:00,0.008,7.913,824.1107,99,0.842,26.21,0.2,0.2
2018-08-15 02:00:00,0.008,7.627,823.8369,99.6,1.356,13.92,0.2,0.2
2018-08-15 03:00:00,0.007,7.836,823.7515,96.1,1.784,38.68,0.2,0.2
2018-08-15 04:00:00,0.007,7.928,823.7674,96.9,1.668,44.75,0.2,0.2
2018-08-15 05:00:00,0.012,7.636,823.6775,97.6,1.322,22.96,0.2,0.2
2018-08-15 06:00:00,16.69,7.429,823.7703,94.5,0.48,308,0.2,0.2
2018-08-15 07:00:00,196.1,8.44,824.1874,86.8,0.244,305.5,0.2,0.2
2018-08-15 08:00:00,285.8,10.17,824.3956,90,0.504,240.9,0.2,0.1
2018-08-15 09:00:00,512.8,11.54,824.5505,88.9,0.981,177.2,0.2,0.1
2018-08-15 10:00:00,685.1,11.83,824.7825,78.37,1.977,167.5,0.2,0.1
2018-08-15 11:00:00,741.7,12.63,825.0345,77.51,2.805,154,0.2,0.0
2018-08-15 12:00:00,753.2,13.21,825.1193,82.1,3.432,146.1,0.2,0.0
2018-08-15 13:00:00,836,14.03,825.0696,85.5,2.659,222.6,0.2,0.0
2018-08-15 14:00:00,772,14.27,825.2534,85.9,2.781,287,0.2,0.0
2018-08-15 15:00:00,671.6,14.68,825.2032,83.3,2.437,291.5,0.2,0.0
2018-08-15 16:00:00,309.8,14.66,825.1027,83.6,2.443,295.5,0.2,0.0
2018-08-15 17:00:00,106.4,14.02,825.0875,85.3,1.76,293.2,0.2,0.0
2018-08-15 18:00:00,370.8,14.74,825.0531,81.1,1.956,292.6,0.2,0.1
2018-08-15 19:00:00,63.31,13.62,824.9799,85.4,1.54,298,0.2,0.1
2018-08-15 20:00:00,12.53,12.24,824.8151,93.5,0.333,358.8,0.2,0.1
2018-08-15 21:00:00,0.045,10.91,824.8708,94.5,0.38,0.098,0.2,0.1
2018-08-15 22:00:00,0.007,10.88,824.763,93.1,1.487,22.1,0.2,0.2
2018-08-15 23:00:00,0.009,10.65,824.5414,93.3,1.174,14.88,0.2,0.2
2018-08-16 00:00:00,0.008,10.23,824.3237,90.6,0.871,353.8,0.2,0.2
2018-08-16 01:00:00,0.008,9.89,824.2134,89.9,0.664,326,0.2,0.2
2018-08-16 02:00:00,0.01,9.94,824.0692,90,1.493,282.7,0.2,0.2
2018-08-16 03:00:00,0.009,10.08,823.8128,92.4,0.956,303.6,0.2,0.2
2018-08-16 04:00:00,0.009,9.69,823.5693,88.2,0.626,327.6,0.2,0.2
2018-08-16 05:00:00,0.012,9.51,823.3911,80.4,0.506,332.9,0.2,0.2
2018-08-16 06:00:00,8.44,9.46,823.4592,81.3,0.541,321.1,0.2,0.2
2018-08-16 07:00:00,110,11.32,823.668,69.64,1.095,265.7,0.2,0.2
2018-08-16 08:00:00,223.4,12.92,823.8612,71.09,1.88,252.2,0.2,0.1
2018-08-16 09:00:00,461.4,15.39,823.9008,64.84,1.393,248.7,0.2,0.1
2018-08-16 10:00:00,617.3,16.69,823.8633,52.33,1.71,228.8,0.2,0.0
2018-08-16 11:00:00,738.3,17.73,823.7612,49.53,1.738,270.5,0.2,0.0
2018-08-16 12:00:00,819,18.4,823.6496,49.76,2.111,267.6,0.2,0.0
2018-08-16 13:00:00,855,18.41,823.6851,59.5,2.468,266.7,0.2,0.0
2018-08-16 14:00:00,843,18.26,823.556,67.97,2.415,286.5,0.2,0.0
2018-08-16 15:00:00,779.5,18.11,823.3194,66.84,2.563,307.5,0.2,0.0
2018-08-16 16:00:00,698.1,18.3,823.131,68.77,2.219,288.7,0.2,0.0
2018-08-16 17:00:00,590.5,18.15,823.0893,69.68,1.899,273.9,0.2,0.0
2018-08-16 18:00:00,237.5,17.07,822.939,78.25,1.797,230.7,0.2,0.0
2018-08-16 19:00:00,45.4,15.49,822.733,63.53,1.196,328.9,0.2,0.1
2018-08-16 20:00:00,9.14,14.03,822.7484,64.81,0.608,0.531,0.2,0.1
2018-08-16 21:00:00,0.022,12.78,822.77,70.86,0.508,354.5,0.2,0.1
2018-08-16 22:00:00,0.008,12.32,822.6815,73.25,0.692,343.4,0.2,0.1
2018-08-16 23:00:00,0.008,12.14,822.7128,72.41,0.68,345.5,0.2,0.2
2018-08-17 00:00:00,0.009,12.24,822.7928,84.9,0.843,312.4,0.2,0.2
2018-08-17 01:00:00,0.009,12.38,822.6389,83.2,1.068,284.6,0.2,0.2
2018-08-17 02:00:00,0.008,12.49,822.4426,81.8,1.874,272.1,0.2,0.2
2018-08-17 03:00:00,0.009,11.97,822.2557,87.6,0.92,287.8,0.2,0.2
2018-08-17 04:00:00,0.009,11.36,822.1179,83.7,0.646,288,0.2,0.2
2018-08-17 05:00:00,0.01,11.03,822.1359,87.1,0.776,312.3,0.2,0.2
2018-08-17 06:00:00,6.783,11.21,822.3378,84.4,0.782,292.2,0.2,0.2
2018-08-17 07:00:00,32.59,11.87,822.6646,83.6,0.313,274.8,0.2,0.2
2018-08-17 08:00:00,178.8,13.43,823.0287,72.31,1.279,219.5,0.2,0.1
2018-08-17 09:00:00,131.3,13.95,823.2386,74.82,1.48,323.3,0.2,0.1
2018-08-17 10:00:00,426.3,15.24,823.5007,77.53,1.78,189.4,0.2,0.0
2018-08-17 11:00:00,226.6,14.75,823.7861,81.6,1.256,245.2,0.2,0.0
2018-08-17 12:00:00,314.9,14.9,823.8277,78.76,1.623,179.3,0.2,0.1
2018-08-17 13:00:00,482.7,15.06,823.637,83.2,2.57,150.8,0.2,0.1
2018-08-17 14:00:00,96.8,13.76,823.746,86.6,1.85,264.5,0.2,0.1
2018-08-17 15:00:00,57.25,11.86,824.0972,94.7,1.083,129.7,0.2,0.1
2018-08-17 16:00:00,50.93,10.76,824.28,91.9,2.789,106.8,0.2,0.1
2018-08-17 17:00:00,317.5,11.32,823.809,83.6,3.06,91,0.2,0.1
2018-08-17 18:00:00,237.2,12.04,823.7791,80.5,2.822,91.4,0.2,0.1
2018-08-17 19:00:00,50.9,11.39,823.8151,80.6,1.546,12.44,0.2,0.1
2018-08-17 20:00:00,18.36,10.92,823.9669,87.7,0.279,4.082,0.2,0.2
2018-08-17 21:00:00,0.024,10.15,824.1654,87.3,0.605,314,0.2,0.2
2018-08-17 22:00:00,0.008,9.65,824.3996,88.3,0.33,316.4,0.2,0.2
2018-08-17 23:00:00,0.009,9.38,824.4606,90.6,0.492,353.4,0.2,0.2
2018-08-18 00:00:00,0.009,8.99,824.6177,89.7,0.664,307.4,0.2,0.2
2018-08-18 01:00:00,0.009,8.89,824.7018,94.9,0.643,310.3,0.2,0.2
2018-08-18 02:00:00,0.008,9.21,824.6181,88.6,0.575,286.3,0.2,0.2
2018-08-18 03:00:00,0.008,9.22,824.5182,91.8,0.142,351.6,0.2,0.2
2018-08-18 04:00:00,0.009,8.76,824.489,92.3,0.297,342,0.2,0.2
2018-08-18 05:00:00,0.009,8.63,824.3734,92.8,0.616,0.422,0.2,0.2
2018-08-18 06:00:00,6.546,8.63,824.4719,92.9,0.566,3.006,0.2,0.2
2018-08-18 07:00:00,64.2,9.58,824.6744,87.1,0.079,285.8,0.2,0.2
2018-08-18 08:00:00,179.4,10.18,825.1744,85.8,1.237,180.9,0.2,0.1
2018-08-18 09:00:00,409,12.23,825.5038,82.7,0.95,181.1,0.2,0.1
2018-08-18 10:00:00,215.7,12.34,825.8267,85.9,1.444,159.6,0.2,0.1
2018-08-18 11:00:00,519.7,13.16,825.9318,84.7,2.514,148.2,0.2,0.0
2018-08-18 12:00:00,485.4,13.59,826.1621,80.3,2.252,163.9,0.2,0.0
2018-08-18 13:00:00,700.2,14.56,826.3355,87.3,2.552,257.3,0.2,0.0
2018-08-18 14:00:00,344.9,14.03,826.3635,92.1,2.574,286.7,0.2,0.0
2018-08-18 15:00:00,306.6,14.36,826.2012,89.7,2.297,297.2,0.2,0.0
2018-08-18 16:00:00,186.6,14.26,826.1055,93.8,2.211,291.3,0.2,0.0
2018-08-18 17:00:00,75.27,12.56,826.2668,91.1,1.912,223.7,0.2,0.0
2018-08-18 18:00:00,174.6,12,826.3372,95.8,0.418,81.1,0.2,0.0
2018-08-18 19:00:00,80.2,12.66,826.4652,94.4,0.28,118.8,0.2,0.1
2018-08-18 20:00:00,10,11.74,826.6592,96.2,0.616,333.5,0.2,0.1
2018-08-18 21:00:00,0.02,11.21,826.9644,98.1,0.509,331.3,0.2,0.1
2018-08-18 22:00:00,0.008,11.02,827.056,98,0.503,344,0.2,0.1
2018-08-18 23:00:00,0.009,10.98,826.9629,98.2,1.001,15.61,0.2,0.1
2018-08-19 00:00:00,0.009,10.75,826.9543,97.5,0.692,280.8,0.2,0.1
2018-08-19 01:00:00,0.009,10.49,826.8132,96.7,0.31,333.9,0.2,0.2
2018-08-19 02:00:00,0.01,10.25,826.713,98.3,0.449,332,0.2,0.2
2018-08-19 03:00:00,0.01,10.32,826.5547,98.8,0.589,296.8,0.2,0.2
2018-08-19 04:00:00,0.008,10.08,826.4494,99.6,0.264,328.2,0.2,0.2
2018-08-19 05:00:00,0.01,9.88,826.2633,99.3,0.614,3.889,0.2,0.2
2018-08-19 06:00:00,6.255,9.78,826.2811,100,0.351,11.04,0.2,0.2
2018-08-19 07:00:00,52.85,10.61,826.6232,97.7,0.386,286.3,0.2,0.1
2018-08-19 08:00:00,181.5,11.84,826.9962,90.8,1.059,210.7,0.2,0.1
2018-08-19 09:00:00,408.1,14.02,827.1564,89.4,0.895,199.9,0.2,0.1
2018-08-19 10:00:00,328.2,14.06,827.3897,86.6,1.263,159.4,0.2,0.0
2018-08-19 11:00:00,424,14.68,827.3566,84.6,1.217,155.1,0.2,0.0
2018-08-19 12:00:00,534,15.26,827.3002,79.81,2.045,154.5,0.2,0.0
2018-08-19 13:00:00,810,16.93,827.2455,80.8,1.923,148.1,0.2,0.0
2018-08-19 14:00:00,498.9,16.47,827.3454,87.9,2.628,286,0.2,0.0
2018-08-19 15:00:00,183.8,15.51,827.3329,92.2,2.311,266,0.2,0.0
2018-08-19 16:00:00,253.7,15.37,827.2124,89.9,0.797,296.3,0.2,0.0
2018-08-19 17:00:00,241.9,15.61,827.1614,84.2,1.064,142.5,0.2,0.0
2018-08-19 18:00:00,202,15.71,827.0071,89,1.127,119.9,0.2,0.0
2018-08-19 19:00:00,78.34,14.98,827.0283,86.5,0.67,115.4,0.2,0.0
2018-08-19 20:00:00,15.63,14.32,826.9786,87.9,1.94,52.94,0.2,0.1
2018-08-19 21:00:00,0.017,12.87,826.9717,93.6,0.728,23.15,0.2,0.1
2018-08-19 22:00:00,0.009,12.33,826.8934,93.9,0.448,41.65,0.2,0.1
2018-08-19 23:00:00,0.01,11.92,826.8886,92.5,0.721,13.92,0.2,0.1
2018-08-20 00:00:00,0.01,11.96,826.782,92.4,0.794,345.6,0.2,0.1
2018-08-20 01:00:00,0.008,11.55,826.4835,95.4,0.617,4.538,0.2,0.2
2018-08-20 02:00:00,0.009,11.25,826.2233,94.4,0.489,323.1,0.2,0.2
2018-08-20 03:00:00,0.009,10.97,826.115,94.9,0.436,339.6,0.2,0.2
2018-08-20 04:00:00,0.009,10.88,825.8312,94.6,0.667,347.2,0.2,0.2
2018-08-20 05:00:00,0.009,10.54,825.5347,96.7,0.55,349.4,0.2,0.2
2018-08-20 06:00:00,4.831,10.39,825.4041,98,0.518,348.4,0.2,0.2
2018-08-20 07:00:00,42.28,11.27,825.711,95,1.074,254.3,0.2,0.1
2018-08-20 08:00:00,158.4,11.98,826.0589,91.6,0.441,232.5,0.2,0.1
2018-08-20 09:00:00,151.5,13.05,826.1247,91.6,1.32,252.5,0.2,0.1
2018-08-20 10:00:00,278.9,14.26,826.1649,89.7,1.047,206.5,0.2,0.0
2018-08-20 11:00:00,382.2,14.99,826.3368,82.3,1.353,171.5,0.2,0.0
2018-08-20 12:00:00,673.1,16.44,826.3319,83.3,1.66,187,0.2,0.0
2018-08-20 13:00:00,849,16.9,826.234,86.4,2.828,289.4,0.2,0.0
2018-08-20 14:00:00,682.5,17.05,826.1745,80.3,2.457,299.1,0.2,0.0
2018-08-20 15:00:00,300.1,16.89,825.9973,81.2,1.733,268.1,0.2,0.0
2018-08-20 16:00:00,191.8,16.94,825.7056,80.3,1.097,282.7,0.2,0.0
2018-08-20 17:00:00,152.4,16.69,825.433,77.08,2.023,143.3,0.2,0.0
2018-08-20 18:00:00,150.8,16.33,825.2529,76.61,2.115,66.39,0.2,0.0
2018-08-20 19:00:00,95.2,16.2,825.2141,76.74,0.894,16.3,0.2,0.1
2018-08-20 20:00:00,6.658,14.75,825.3292,84.1,0.255,334.3,0.2,0.1
2018-08-20 21:00:00,0.011,13.47,825.7612,86.9,0.274,317.4,0.2,0.1
2018-08-20 22:00:00,0.009,13.01,825.8558,90,1.079,18.81,0.2,0.1
2018-08-20 23:00:00,0.01,12.55,825.9019,89.1,1.105,5.354,0.2,0.1
2018-08-21 00:00:00,0.008,12.03,825.8478,92.4,0.531,320.1,0.2,0.1
2018-08-21 01:00:00,0.009,11.94,825.6937,91.6,1.019,359.1,0.2,0.1
2018-08-21 02:00:00,0.008,11.64,825.4953,93.2,0.518,4.797,0.2,0.2
2018-08-21 03:00:00,0.008,11.54,825.2652,91,0.384,348,0.2,0.2
2018-08-21 04:00:00,0.009,11.22,825.0035,93.1,0.514,337.2,0.2,0.2
2018-08-21 05:00:00,0.009,11.24,824.668,91.3,0.649,351.4,0.2,0.2
2018-08-21 06:00:00,4.04,11.48,824.5698,90.1,0.664,337.1,0.2,0.2
2018-08-21 07:00:00,33.67,12.26,824.8323,85,0.198,245.3,0.2,0.1
2018-08-21 08:00:00,166.3,13.28,825.2933,81.2,0.301,166.3,0.2,0.1
2018-08-21 09:00:00,430.7,15.56,825.5836,75.63,1.021,176.5,0.2,0.0
2018-08-21 10:00:00,582.1,16.95,825.7003,74.35,1.37,189.5,0.2,0.0
2018-08-21 11:00:00,619.1,17.58,825.8203,74.03,1.671,197.5,0.2,0.0
2018-08-21 12:00:00,824,18.13,825.9014,67.89,1.807,171.2,0.2,0.0
2018-08-21 13:00:00,818,19.18,825.7802,70.42,1.856,277.3,0.2,0.0
2018-08-21 14:00:00,768.5,18.71,825.5665,75.95,2.663,302.5,0.2,0.0
2018-08-21 15:00:00,475.6,18.03,825.4252,78.07,2.858,283.3,0.2,0.0
2018-08-21 16:00:00,197.2,16.64,825.5842,78.32,2.911,279.1,0.2,0.0
2018-08-21 17:00:00,108.8,12.24,825.8364,83.6,2.326,80.6,0.2,0.0
2018-08-21 18:00:00,114.8,13.37,825.6021,71.82,1.442,8.12,0.2,0.1
2018-08-21 19:00:00,54.79,13.95,825.3437,82.4,1.307,331.8,0.2,0.1
2018-08-21 20:00:00,7.7,12.42,825.2216,80.9,1.161,6.998,0.2,0.1
2018-08-21 21:00:00,0.011,12.39,825.5344,75.58,0.898,348.6,0.2,0.1
2018-08-21 22:00:00,0.01,12.62,825.6362,75.58,0.783,345.9,0.2,0.2
2018-08-21 23:00:00,0.009,13,825.6102,74.17,0.88,349.3,0.2,0.2
2018-08-22 00:00:00,0.009,13.49,825.3137,70.6,0.894,299.3,0.2,0.2
2018-08-22 01:00:00,0.009,12.88,825.1052,70.34,0.679,336.6,0.2,0.2
2018-08-22 02:00:00,0.009,12.5,824.9482,75.71,0.571,343.8,0.2,0.2
2018-08-22 03:00:00,0.009,11.81,824.7646,75.39,0.871,2.135,0.2,0.2
2018-08-22 04:00:00,0.009,11.82,824.6768,75.58,0.925,353.6,0.2,0.2
2018-08-22 05:00:00,0.01,11.99,824.6767,71.59,0.714,327.3,0.2,0.2
2018-08-22 06:00:00,4.641,12.84,824.7018,74.99,1.023,303.2,0.2,0.2
2018-08-22 07:00:00,40.18,13.28,824.9495,69.77,0.715,270.6,0.2,0.2
